stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
7268,7268,"NB Citadel DR @ Citadel BV NW",,  51.145067,-114.173075,,,0
7269,7269,"WB Coral Springs BV @ Coral Sands TC NE",,  51.098769,-113.928919,,,0
7270,7270,"SB 68 ST NE @ 37 AV NE",,  51.086171,-113.935394,,,0
7271,7271,"WB Coral Springs BV @ Coral Shores DR NE",,  51.099061,-113.931785,,,0
7273,7273,"Brentwood LRT Station",,  51.086571,-114.131971,,,0
7274,7274,"NB 68 ST NE @ Coral Springs BV",,  51.099585,-113.934951,,,0
7275,7275,"EB 5 AV SW @ 5 ST SW",,  51.048559,-114.072534,,,0
7276,7276,"SB Centre ST S @ Glenmore TR S",,  50.994536,-114.063950,,,0
7277,7277,"SB Centre ST S @ Glenmore TR S",,  50.994536,-114.063950,,,0
7278,7278,"WB Falshire DR @ 68 ST NE",,  51.108006,-113.935736,,,0
7281,7281,"Falshire Drive Station (NB)",,  51.106756,-113.949288,,,0
7283,7283,"Falshire Drive Station (SB)",,  51.106483,-113.950382,,,0
7284,7284,"SB Falconridge BV @ Castlebrook DR NE",,  51.102783,-113.956827,,,0
7285,7285,"EB 5 AV SW @ 9 ST SW",,  51.048911,-114.083713,,,0
7286,7286,"SB Coral Springs BV @ Coral Springs LD NE",,  51.099749,-113.925797,,,0
7290,7290,"EB Scenic Acres BV @ Nose Hill DR NW",,  51.118227,-114.206383,,,0
7291,7291,"WB Cougar Ridge DR @ Cougar Plateau CI SW",,  51.071865,-114.207721,,,0
7292,7292,"WB Ranchlands BV @ Ranchlands WY NW",,  51.123223,-114.196020,,,0
7293,7293,"WB 4 AV SE @ 1 ST SE",,  51.049373,-114.059796,,,0
7294,7294,"NB Edmonton TR @ 18 AV NE",,  51.069227,-114.055982,,,0
7295,7295,"NB Edmonton TR @ 38 AV NE",,  51.087672,-114.051568,,,0
7297,7297,"NB Edmonton TR @ 40 AV NE",,  51.089004,-114.051597,,,0
7298,7298,"SB Edmonton TR @ 41 AV NE",,  51.089169,-114.052072,,,0
7302,7302,"EB 34 AV SW @ 2 ST SW",,  51.023130,-114.068204,,,0
7303,7303,"EB 34 AV SW @ 4 ST SW",,  51.023128,-114.070985,,,0
7304,7304,"SB 4 ST SW @ 30 AV SW",,  51.025736,-114.071320,,,0
7305,7305,"SB 4 ST SW @ 17 AV SW",,  51.037446,-114.071637,,,0
7306,7306,"SB 4 ST SW @ 19 AV SW",,  51.035702,-114.071675,,,0
7307,7307,"SB 4 ST SW @ 14 AV SW",,  51.039479,-114.071637,,,0
7308,7308,"SB 4 ST SW @ 23 AV SW",,  51.032085,-114.071618,,,0
7309,7309,"NB 4 ST SW @ 30 AV SW",,  51.026724,-114.071272,,,0
7310,7310,"NB 4 ST SW @ Roxboro RD SW",,  51.028626,-114.071408,,,0
7311,7311,"WB Cougar Ridge DR @ Cougar Ridge CR SW",,  51.071522,-114.204644,,,0
7312,7312,"NB 37 ST SW @ 45 AV SW",,  51.015015,-114.141040,,,0
7313,7313,"EB Mount McKenzie DR @ Mount Douglas MR SE",,  50.921747,-113.981741,,,0
7314,7314,"NB 37 ST SW @ 26 AV SW",,  51.030413,-114.140991,,,0
7315,7315,"NB 1 ST SW @ 10 AV SW",,  51.043149,-114.065527,,,0
7316,7316,"SB 17 ST E @ Centre AV E",,  51.052067,-114.013529,,,0
7317,7317,"NB 16 ST SE @ 3 AV SE",,  51.050424,-114.014705,,,0
7318,7318,"SB 16 ST SE @ 3 AV SE",,  51.050636,-114.014934,,,0
7319,7319,"EB Centre AV @ 17 ST E",,  51.052358,-114.012954,,,0
7320,7320,"SB 12 ST SE @ 42 AV SE",,  51.015596,-114.034142,,,0
7321,7321,"SB 12 ST SE @ Hastings CR",,  51.014203,-114.034915,,,0
7322,7322,"WB MacEwan DR @ MacEwan Park RD NW",,  51.135777,-114.114997,,,0
7323,7323,"EB MacEwan DR @ MacEwan Ridge GA NW",,  51.139785,-114.115562,,,0
7324,7324,"EB MacEwan DR @ MacEwan Meadow WY NW",,  51.140047,-114.112329,,,0
7325,7325,"EB Sandarac DR @ Sandalwood GA NW",,  51.139651,-114.103989,,,0
7326,7326,"NB Sandstone DR @ Sandarac DR NW",,  51.138796,-114.100311,,,0
7327,7327,"EB Sandstone DR @ Sandpiper RD NW",,  51.139780,-114.099005,,,0
7328,7328,"WB 24 ST NW @ Charleswood DR",,  51.086763,-114.119649,,,0
7329,7329,"SB Berkely DR @ Beaconsfield WY NW",,  51.129158,-114.099800,,,0
7330,7330,"SB  Berkely DR @ S. of Beaconsfield CR NW",,  51.126951,-114.098566,,,0
7331,7331,"EB Berkley DR @ Berwick RD NW",,  51.128034,-114.089293,,,0
7332,7332,"EB Berkley DR @ Hunterview DR NW",,  51.126598,-114.084008,,,0
7333,7333,"EB Berkley DR @ Berkley CR NW",,  51.126400,-114.079690,,,0
7334,7334,"WB 65 AV NE @ 9 ST NE",,  51.112184,-114.042348,,,0
7335,7335,"NB 8 ST NE @ 65 AV NE",,  51.113156,-114.044486,,,0
7337,7337,"SB 1 ST SW @ 8 AV SW",,  51.045750,-114.065559,,,0
7338,7338,"NB 114 AV SE @ 29 ST SE",,  50.951683,-113.996391,,,0
7339,7339,"SB 11 ST NE @ 65 AV NE",,  51.111633,-114.036553,,,0
7340,7340,"SB 1 ST SE @ S. of 18 AV SE",,  51.035463,-114.061447,,,0
7341,7341,"EB 49 AV NE @ 11 ST NE",,  51.097248,-114.035773,,,0
7342,7342,"SB Aviation BV @ 49 AV NE",,  51.097002,-114.033503,,,0
7343,7343,"SB 12 ST NE @ McKnight BV",,  51.095403,-114.033606,,,0
7344,7344,"EB 39 AV NE @ 21 ST NE",,  51.088200,-114.007230,,,0
7345,7345,"SB 23 ST NE @ 39 AV NE",,  51.087869,-114.005181,,,0
7346,7346,"EB 37 AV NE @ 26 ST NE",,  51.086600,-113.997122,,,0
7347,7347,"EB 37 AV NE @ 27 ST NE",,  51.086613,-113.994122,,,0
7348,7348,"NB 32 ST NE @ 37 AV NE",,  51.087108,-113.988549,,,0
7349,7349,"WB 37 AV NE @ 29 ST NE",,  51.086715,-113.992487,,,0
7350,7350,"WB 37 AV NE @ 27 ST NE",,  51.086700,-113.995416,,,0
7351,7351,"WB 37 AV NE @ 26 ST NE",,  51.086733,-113.998442,,,0
7352,7352,"WB 39 AV NE @ 23 ST NE",,  51.088320,-114.006637,,,0
7353,7353,"NB 19 ST NE @ 39 AV NE",,  51.088665,-114.011414,,,0
7354,7354,"NB 19 ST NE @ 41 AV NE",,  51.091627,-114.011423,,,0
7355,7355,"NB 12 ST NE @ N. of 45 AV NE",,  51.094460,-114.033309,,,0
7356,7356,"WB 49 AV NE @ Aviation BV",,  51.097716,-114.033658,,,0
7357,7357,"NB 11 ST NE @ 55 AV NE",,  51.102568,-114.036290,,,0
7358,7358,"NB 11 ST NE @ 64 AV NE",,  51.111147,-114.036198,,,0
7359,7359,"NB 11 ST NE @ 65 AV NE",,  51.112418,-114.036288,,,0
7360,7360,"EB 32 AV NE @ 68 ST NE",,  51.081399,-113.934011,,,0
7361,7361,"SB 8 ST NE @ 68 AV NE",,  51.115203,-114.044713,,,0
7362,7362,"SB 8 ST NE @ N. of 65 AV NE",,  51.113080,-114.044677,,,0
7363,7363,"NB Mount McKenzie DR @ Mount Allan CI SE",,  50.922556,-113.981361,,,0
7364,7364,"WB Berkley DR @ Bermondsey RI NW",,  51.127167,-114.085545,,,0
7365,7365,"WB Berkley DR @ Berwick RI NW",,  51.128176,-114.089212,,,0
7366,7366,"WB Berkley DR @ Beacham WY NW",,  51.127593,-114.092537,,,0
7367,7367,"NB Berkley DR @ Beaconsfield CR NW",,  51.127312,-114.098972,,,0
7368,7368,"NB Berkley DR @ Berwick DR NW",,  51.130016,-114.099575,,,0
7369,7369,"SB Woodbine BV @ Woodmark CR SW",,  50.945781,-114.126000,,,0
7370,7370,"EB Kensington RD @ 18 ST NW",,  51.052447,-114.102529,,,0
7371,7371,"NB Mount McKenzie DR @ Mount Apex GR SE",,  50.925378,-113.980253,,,0
7372,7372,"SB Mount McKenzie DR @ Mount Aberdeen CI SE",,  50.927403,-113.981674,,,0
7373,7373,"WB Sandarac DR@ Sandalwood GA NW",,  51.140204,-114.104884,,,0
7374,7374,"NB Mount McKenzie DR @ Mount Aberdeen CI SE",,  50.928196,-113.981380,,,0
7375,7375,"SB Mount McKenzie DR @ Mount McKenzie BA SE",,  50.929650,-113.982652,,,0
7376,7376,"NB Mount McKenzie DR @ Mount Aberdeen MR SE",,  50.930256,-113.983000,,,0
7377,7377,"SB Mount McKenzie DR @ 130 AV SE",,  50.931170,-113.983881,,,0
7378,7378,"WB MacEwan DR @ MacEwan Valley GA NW",,  51.140316,-114.113399,,,0
7379,7379,"SB MacEwan DR @ MacEwan Ridge GA NW",,  51.139403,-114.116501,,,0
7380,7380,"EB 9 AV S @ Centre ST S",,  51.044469,-114.062344,,,0
7381,7381,"SB MacEwan DR @ MacEwan Park RI NW",,  51.136031,-114.115796,,,0
7383,7383,"NB Signal Hill DR @ Signal Hill WY SW",,  51.027416,-114.170101,,,0
7384,7384,"EB MacEwan DR @ MacEwan Park CI NW",,  51.135261,-114.114229,,,0
7388,7388,"SB 12 ST NE @ 40 AV NE",,  51.088396,-114.031841,,,0
7389,7389,"SB 12 ST NE @ 36 AV NE",,  51.084953,-114.030162,,,0
7390,7390,"EB 32 AV NE @ 23 ST NE",,  51.081390,-114.004371,,,0
7391,7391,"EB 32 AV NE @ 26 ST NE",,  51.081396,-113.997631,,,0
7392,7392,"EB 26 AV NE @ 32 ST NE",,  51.077791,-113.987912,,,0
7393,7393,"EB 26 AV NE @ W. of 36 ST NE",,  51.077743,-113.984673,,,0
7394,7394,"EB 26 AV NE @ 36 ST NE",,  51.077749,-113.980703,,,0
7396,7396,"WB 32 AV NE @ 27 ST NE",,  51.081612,-113.995532,,,0
7397,7397,"WB 32 AV NE @ 23 ST NE",,  51.081582,-114.005916,,,0
7398,7398,"NB 12 ST NE @ 36 AV NE",,  51.085703,-114.030271,,,0
7399,7399,"NB 12 ST NE @ 40 AV NE",,  51.089319,-114.032039,,,0
7400,7400,"WB Dalhousie DR @ Dalham CR NW",,  51.106816,-114.159122,,,0
7402,7402,"EB 5 AV SW @ 9 ST SW",,  51.048914,-114.083827,,,0
7403,7403,"SB Charleswood DR @ Northmount DR NW",,  51.088853,-114.117977,,,0
7406,7406,"WB 32 AV NE @ 15A ST NE",,  51.081595,-114.021566,,,0
7407,7407,"NB Edmonton TR @ 23 AV NE",,  51.073694,-114.056183,,,0
7408,7408,"EB 32 AV NE @ S. Gate of Spring Gardens",,  51.081366,-114.040873,,,0
7410,7410,"WB University WY @ Craigie Hall",,  51.076057,-114.127034,,,0
7412,7412,"SB 14 ST NW @ Bowness RD",,  51.050807,-114.094825,,,0
7413,7413,"NB 37 ST SW @ 19 AV SW",,  51.036540,-114.141056,,,0
7414,7414,"NB Crowchild TR @ 23 AV SW",,  51.033122,-114.117986,,,0
7415,7415,"SB 14 ST SW @ 14 AV SW",,  51.040077,-114.094855,,,0
7416,7416,"SB 14 ST NW @ 8 AV NW",,  51.059362,-114.094846,,,0
7417,7417,"SB 14 ST NW @ 2 AV NW",,  51.054297,-114.094821,,,0
7418,7418,"NB 14 ST NW @ 7 AV NW",,  51.059204,-114.094630,,,0
7419,7419,"NB 14 ST NW @ 2 AV NW",,  51.054849,-114.094586,,,0
7420,7420,"NB 14 ST NW @ Chelsea ST",,  51.082040,-114.094596,,,0
7421,7421,"NB 14 ST NW @ Rosehill DR",,  51.078101,-114.094600,,,0
7422,7422,"NB 14 ST NW @ Roselawn CR",,  51.075150,-114.094585,,,0
7423,7423,"WB 20 AV NW @ 15 ST NW",,  51.070599,-114.097868,,,0
7424,7424,"WB 20 AV NW @ 16 ST NW",,  51.070595,-114.100224,,,0
7425,7425,"WB 20 AV NW @ 18 ST NW",,  51.070600,-114.105121,,,0
7426,7426,"EB 20 AV NW @ 18 ST NW",,  51.070473,-114.104015,,,0
7427,7427,"EB 20 AV NW @ 16 ST NW",,  51.070470,-114.099175,,,0
7428,7428,"EB 20 AV NW @ 15 ST NW",,  51.070422,-114.096537,,,0
7429,7429,"SB 14 ST NW @ 31 AV NW",,  51.080285,-114.094906,,,0
7430,7430,"SB 14 ST NW @ Rosehill DR",,  51.078026,-114.094861,,,0
7431,7431,"SB 14 ST NW @ 22 AV NW",,  51.071938,-114.094915,,,0
7432,7432,"SB 14 ST NW @ Cromwell AV",,  51.085771,-114.094876,,,0
7433,7433,"NB 14 ST NW @ Cornwallis DR",,  51.087819,-114.094632,,,0
7434,7434,"NB North Haven DR @ Namaka CR NW",,  51.094084,-114.089155,,,0
7435,7435,"NB North Haven DR @ Nipawin CR NW",,  51.097044,-114.087026,,,0
7436,7436,"WB 48 AV NW @ North Haven DR",,  51.098832,-114.086957,,,0
7437,7437,"SB Niven RD @ Norquay DR NW",,  51.097299,-114.092210,,,0
7438,7438,"SB Norquay DR @ Norquay HT NW",,  51.096388,-114.093181,,,0
7440,7440,"EB 5 AV SW @ 9 ST SW",,  51.048886,-114.083772,,,0
7441,7441,"SB Centre ST N @ 16 AV N",,  51.066355,-114.062645,,,0
7442,7442,"NB Centre ST N @ 16 AV N",,  51.067383,-114.062380,,,0
7443,7443,"EB Coral Springs BV @ Coral Sands TC NE",,  51.098912,-113.927481,,,0
7444,7444,"NB Patterson BV @ Patterson HILL SW",,  51.060649,-114.178695,,,0
7445,7445,"EB Patina DR @ Patterson BV SW",,  51.062887,-114.177730,,,0
7446,7446,"EB Patina DR @ Prominence WY SW",,  51.062882,-114.174932,,,0
7447,7447,"SB Harvest Hills BV @ Country Hills RD NW",,  51.143281,-114.068358,,,0
7448,7448,"EB Country Hills BV @ Country Village WY NE",,  51.154060,-114.059993,,,0
7450,7450,"EB Country Hills BV @ W. of Coventry Hills BV NE",,  51.154061,-114.055058,,,0
7451,7451,"WB Country Hills BV @ Coventry Hills BV NE",,  51.154379,-114.053393,,,0
7452,7452,"EB Mount McKenzie DR @ Mount Apex GR SE",,  50.924579,-113.980632,,,0
7453,7453,"NB Douglasdale BV @ Douglas Woods RD SE",,  50.939117,-113.983506,,,0
7454,7454,"WB Douglasdale BV @ Douglas Woods HL SE",,  50.940028,-113.985340,,,0
7455,7455,"WB Douglasdale BV @ Douglas Woods DR SE",,  50.940745,-113.988739,,,0
7456,7456,"WB Kensington RD @ 10 ST NW",,  51.052570,-114.086523,,,0
7457,7457,"WB Kensington RD @ 11A ST NW",,  51.052576,-114.091104,,,0
7458,7458,"WB 17 AV SW @ 33 ST SW",,  51.037900,-114.135979,,,0
7459,7459,"WB 17 AV SW @ 35 ST SW",,  51.037887,-114.138747,,,0
7460,7460,"NB 37 ST SW @ 13 AV SW",,  51.041747,-114.141006,,,0
7462,7462,"EB Bow TR @ 45 ST SW",,  51.048334,-114.151802,,,0
7463,7463,"EB Bow TR @ 40 ST SW",,  51.045949,-114.144001,,,0
7464,7464,"EB 5 AV SW @ 9 ST SW",,  51.048836,-114.082862,,,0
7466,7466,"WB 6 AV SE @ 1 ST SE",,  51.047479,-114.059959,,,0
7467,7467,"NB Laguna WY @ 43 AV NE",,  51.092064,-113.933206,,,0
7468,7468,"WB Bow TR @ 45 ST SW",,  51.049084,-114.153412,,,0
7469,7469,"EB Valley Ridge DR @ Valley Ridge BV NW",,  51.091976,-114.247844,,,0
7470,7470,"WB Valley Ridge DR @ Valley Meadow GD NW",,  51.092114,-114.245708,,,0
7471,7471,"EB Valley Ridge DR @ Valley Meadow CL NW",,  51.091993,-114.244401,,,0
7472,7472,"SB Valley Ridge DR @ Valley Spring RD NW",,  51.093870,-114.242347,,,0
7473,7473,"EB Valley Springs RD @ Valley Ridge DR NW",,  51.093802,-114.241366,,,0
7474,7474,"WB Valley Springs RD @ Valley Glen HT NW",,  51.093235,-114.239842,,,0
7475,7475,"EB Silvercreek DR@ Nose Hill DR NW",,  51.113656,-114.208545,,,0
7476,7476,"NB Silvergrove DR @ Silvercreek DR NW",,  51.113040,-114.205725,,,0
7477,7477,"WB Martindale DR @ Martindale CL NE",,  51.112514,-113.954701,,,0
7478,7478,"SB Kincora DR @ Kincora PA NW",,  51.157169,-114.126325,,,0
7479,7479,"EB Bowness RD @ E. of 83 ST NW",,  51.088965,-114.205534,,,0
7480,7480,"EB Bowness RD @ 79 ST NW",,  51.088870,-114.201184,,,0
7481,7481,"SB 77 ST NW @ 36 AV NW",,  51.085312,-114.199442,,,0
7482,7482,"EB 34 AV NW @ Bowmanten PL",,  51.083679,-114.195500,,,0
7483,7483,"EB 34 AV NW @ W. of 71 ST NW",,  51.083678,-114.191715,,,0
7484,7484,"WB 34 AV NW @ 71 ST NW",,  51.083898,-114.191145,,,0
7485,7485,"WB 34 AV NW @ Bowmanten PL",,  51.083881,-114.196401,,,0
7486,7486,"WB Bowness RD @ 79 ST NW",,  51.089046,-114.202836,,,0
7487,7487,"WB Bowness RD @ W. of 79 ST NW",,  51.089380,-114.205952,,,0
7488,7488,"SB 83 ST NW @ 33 AV NW",,  51.089203,-114.209642,,,0
7489,7489,"NB 19 ST SE @ Century PL",,  51.047911,-114.008274,,,0
7490,7490,"NB 19 ST SE @ 2 AV SE",,  51.051077,-114.008256,,,0
7491,7491,"EB Centre AV @  E. of 23 ST E",,  51.052382,-114.003362,,,0
7492,7492,"EB Centre AV @ Monument PL E",,  51.052333,-113.996201,,,0
7493,7493,"SB 19 ST SE @ 2 AV SE",,  51.050566,-114.008490,,,0
7495,7495,"NB 19 ST NE @ 3 AV NE",,  51.054963,-114.009675,,,0
7496,7496,"NB 19 ST NE @ Matador CR",,  51.057196,-114.011843,,,0
7497,7497,"EB 8 AV NE @ Mayland DR",,  51.060233,-114.006466,,,0
7498,7498,"NB McKinnon DR @ Millward RD NE",,  51.062123,-114.004731,,,0
7499,7499,"WB McKinnon DR @ McKinnon Terrace NE",,  51.065900,-114.008584,,,0
7500,7500,"EB McKinnon DR @ McKinnon RD NE",,  51.065373,-114.008004,,,0
7501,7501,"SB McKinnon DR @ McHugh RD NE",,  51.063835,-114.005563,,,0
7502,7502,"WB 8 AV NE @ Middleton DR",,  51.059939,-114.009040,,,0
7503,7503,"NB 19 ST NE @ N. of 16 AV NE",,  51.067922,-114.013265,,,0
7504,7504,"NB 19 ST NE @ 18 AV NE",,  51.069319,-114.013325,,,0
7505,7505,"NB 19 ST NE @ Valleyview RD",,  51.071373,-114.013285,,,0
7506,7506,"SB 19 ST NE @ Matador CR",,  51.056667,-114.011592,,,0
7507,7507,"SB 19 ST NE @ Matheson DR",,  51.055368,-114.010363,,,0
7508,7508,"WB Centre AV @ 23 ST E",,  51.052518,-114.004823,,,0
7509,7509,"WB Centre AV @ Monument PL E",,  51.052436,-113.997750,,,0
7510,7510,"SB 19 ST NE @ 10 AV NE",,  51.061887,-114.013454,,,0
7511,7511,"NB 19 ST NE @ 10 AV NE",,  51.062611,-114.013250,,,0
7512,7512,"EB 27 AV NE @ 12 ST NE",,  51.076858,-114.024512,,,0
7513,7513,"EB 27 AV NE @ 15 ST NE",,  51.076856,-114.021585,,,0
7514,7514,"EB 27 AV NE @ 16 ST NE",,  51.076846,-114.018030,,,0
7515,7515,"SB 21 ST NE @ 27 AV NE",,  51.076385,-114.009150,,,0
7516,7516,"SB 21 ST NE @ 25 AV NE",,  51.074613,-114.009164,,,0
7517,7517,"EB 27 AV NE @ 23 ST NE",,  51.076775,-114.003999,,,0
7518,7518,"WB 27 AV NE @ 23 ST NE",,  51.077006,-114.006026,,,0
7519,7519,"WB 27 AV NE @ 21 ST NE",,  51.076965,-114.009684,,,0
7520,7520,"WB 27 AV NE @ 18 ST NE",,  51.076932,-114.015412,,,0
7521,7521,"WB 27 AV NE @ 16 ST NE",,  51.076949,-114.019608,,,0
7522,7522,"WB 27 AV NE @ 15 ST NE",,  51.076954,-114.022978,,,0
7523,7523,"EB 27 AV NE @ 21 ST NE",,  51.076804,-114.008323,,,0
7524,7524,"NB 19 ST NE @ 30 AV NE",,  51.080086,-114.011439,,,0
7525,7525,"SB 19 ST NE @ 30 AV NE",,  51.079168,-114.011755,,,0
7526,7526,"SB 19 ST NE @ 18 AV NE",,  51.068522,-114.013669,,,0
7527,7527,"NB 12 ST NE @ 30 AV NE",,  51.079624,-114.026462,,,0
7528,7528,"NB 19 ST NE @ 35 AV NE",,  51.084333,-114.011493,,,0
7529,7529,"SB 19 ST NE @ 39 AV NE",,  51.087892,-114.011706,,,0
7530,7530,"SB McCall WY @ George Craig BV NE",,  51.094178,-114.011672,,,0
7531,7531,"EB 64 AV NE @ 4 ST NE",,  51.110488,-114.056045,,,0
7532,7532,"SB Centre ST N @ 4 ST N",,  51.117106,-114.069172,,,0
7533,7533,"SB Centre ST N @ 68 AV N",,  51.115469,-114.067389,,,0
7534,7534,"SB Centre ST N @ 68 AV N",,  51.113090,-114.064368,,,0
7535,7535,"NB Centre ST N @ 68 AV N",,  51.113766,-114.064768,,,0
7536,7536,"NB Centre ST N @ 68 AV N",,  51.116216,-114.067771,,,0
7537,7537,"NB Centre ST N @ 72 AV N",,  51.118669,-114.069802,,,0
7538,7538,"EB 64 AV NE @ 54 ST NE",,  51.110487,-113.955263,,,0
7539,7539,"WB 65 AV NE @ 9 ST NE",,  51.112179,-114.042401,,,0
7540,7540,"WB Dalhart RD @ Dalhurst WY NW",,  51.109665,-114.155318,,,0
7541,7541,"NB Shawnee GA @ James McKevitt  RD SW",,  50.921923,-114.074853,,,0
7542,7542,"SB 9 ST NE @ 65 AV NE",,  51.111683,-114.041544,,,0
7543,7543,"WB 78 AV NE @ McCall WY",,  51.122728,-114.002897,,,0
7549,7549,"NB 33 ST NE @ 8 AV NE",,  51.059956,-113.985916,,,0
7550,7550,"NB 33 ST NE @ 12 AV NE",,  51.063122,-113.985895,,,0
7551,7551,"NB 33 ST NE @ 14 AV NE",,  51.064849,-113.985897,,,0
7552,7552,"SB 28 ST NE @ Moraine RD",,  51.064557,-113.993411,,,0
7553,7553,"SB 28 ST NE @ 10 AV NE",,  51.061246,-113.993369,,,0
7554,7554,"SB 28 ST NE @ 5 AV NE",,  51.056002,-113.993380,,,0
7555,7555,"SB 28 ST NE @ 3 AV NE",,  51.053987,-113.993382,,,0
7556,7556,"NB 28 ST NE @ 3 AV NE",,  51.054909,-113.993194,,,0
7557,7557,"YYC Airport Domestic Terminal",,  51.132649,-114.010976,,,0
7558,7558,"NB 28 ST NE @ 5 AV NE",,  51.057149,-113.993192,,,0
7559,7559,"NB 28 ST NE @ 7 AV NE",,  51.059011,-113.993199,,,0
7560,7560,"EB 14 AV NE @ 28 ST NE",,  51.065040,-113.992594,,,0
7561,7561,"EB 14 AV NE @ E. of 28 ST NE",,  51.065055,-113.989696,,,0
7562,7562,"SB 33 ST NE @ 14 AV NE",,  51.064612,-113.986127,,,0
7563,7563,"SB 36 ST NE @ 12 AV NE",,  51.061837,-113.982096,,,0
7564,7564,"NB 36 ST NE @ Marbank DR",,  51.062988,-113.981393,,,0
7565,7565,"NB 36 ST NE @ 26 AV NE",,  51.078358,-113.981292,,,0
7566,7566,"EB Sunridge BV @ 26 ST NE",,  51.076738,-113.997319,,,0
7567,7567,"EB Sunridge BV @ 29 ST NE",,  51.075762,-113.990856,,,0
7568,7568,"NB 32 ST NE @ Sunridge BV NE",,  51.076476,-113.988540,,,0
7569,7569,"SB 36 ST NE @ 26 AV NE",,  51.077015,-113.981995,,,0
7570,7570,"Rundle LRT Station (SB 36 ST NE @ 25 AV NE)",,  51.074535,-113.981992,,,0
7571,7571,"WB 20 AV NE @ 34 ST NE",,  51.071338,-113.986032,,,0
7572,7572,"NB 32 ST NE @ 20 AV NE",,  51.071178,-113.988556,,,0
7573,7573,"NB University DR @ 24 AV NW",,  51.074717,-114.128365,,,0
7574,7574,"WB Sunridge BV @ 32 ST NE",,  51.075886,-113.989392,,,0
7575,7575,"WB Sunridge BV @ 29 ST NE",,  51.077010,-113.995302,,,0
7576,7576,"WB Sunridge BV @ 26 ST NE",,  51.076978,-113.998959,,,0
7577,7577,"SB 36 ST NE @ 32 AV NE",,  51.080598,-113.982003,,,0
7578,7578,"SB 36 ST NE @ Whitehorn DR",,  51.084340,-113.982031,,,0
7579,7579,"NB 36 ST NE @ 32 AV NE",,  51.082094,-113.981420,,,0
7580,7580,"Whitehorn LRT Station (NB 36 ST @ Whitehorn DR NE)",,  51.086466,-113.981435,,,0
7581,7581,"WB Kincora DR @ Kincora BA NW",,  51.154748,-114.130722,,,0
7582,7582,"SB Dalhousie DR @ 66 AV NW",,  51.111983,-114.167436,,,0
7584,7584,"EB 17 AV SW @ Simcoe BV",,  51.036503,-114.177622,,,0
7585,7585,"EB 9 AV SE @ Macleod TR",,  51.044347,-114.057403,,,0
7586,7586,"SB Ogden RD @ 80 AV SE",,  50.980569,-113.998943,,,0
7587,7587,"EB 17 AV SW @ 2 ST SW",,  51.037709,-114.067768,,,0
7588,7588,"NB Sierra Morena BV @ Richmond RD SW",,  51.016816,-114.175867,,,0
7589,7589,"WB Southport WY @ Southport RD SW",,  50.957852,-114.073694,,,0
7590,7590,"WB 61 AV SW @ 3 ST SW",,  50.997841,-114.070184,,,0
7591,7591,"EB Shawnee DR @ 6 ST SW",,  50.924096,-114.076459,,,0
7592,7592,"SB @ Heritage Park Gate",,  50.982874,-114.104457,,,0
7593,7593,"EB 64 AV NE @ Martingrove DR",,  51.110508,-113.951575,,,0
7594,7594,"NB Centre ST N @ Harvest Hills BV",,  51.131956,-114.071319,,,0
7595,7595,"SB Centre St N @ Bergen CR N",,  51.131963,-114.071605,,,0
7596,7596,"EB Richmond RD @ Stewart GR SW",,  51.017216,-114.170110,,,0
7597,7597,"NB 51 ST SW @ 39 AV SW",,  51.019822,-114.160353,,,0
7598,7598,"WB 40 AV NW @ Harvard ST",,  51.088851,-114.082728,,,0
7599,7599,"WB Country Hills BV @ E. of Country Village WY NE",,  51.154311,-114.056759,,,0
7600,7600,"EB Harvest Oak GA @ Harvest Hills BV NE",,  51.146843,-114.062740,,,0
7601,7601,"NB Coral Springs BV @ Coral Springs PL NE",,  51.100425,-113.924823,,,0
7602,7602,"NB Coral Springs BV @ Coral Shores DR NE",,  51.104429,-113.925886,,,0
7603,7603,"NB Coral Springs BV @ Coral Reef LI NE",,  51.108329,-113.927484,,,0
7604,7604,"WB Coral Springs BV @ Coral Springs CL NE",,  51.108052,-113.933704,,,0
7605,7605,"WB Falshire DR @ Falton DR NE",,  51.106405,-113.941572,,,0
7606,7606,"SB 68 ST NE @ Falconridge DR",,  51.101053,-113.935368,,,0
7607,7607,"WB Falconridge DR @ 68 ST NE",,  51.101529,-113.936379,,,0
7608,7608,"EB Harvest Hills DR @ Harvest Lake WY NE",,  51.151144,-114.048866,,,0
7609,7609,"EB Falconridge DR @ Fallswater RD NE",,  51.100577,-113.939857,,,0
7610,7610,"SB Martindale BV @ Martinpark WY NE",,  51.113807,-113.968106,,,0
7611,7611,"WB  Harvest Hills DR @ Harvest Lake DR NE",,  51.146123,-114.049858,,,0
7612,7612,"SB Harvest Hills DR @ Harvest Glen CO NE",,  51.144787,-114.051088,,,0
7613,7613,"WB Harvest Hills DR @ Harvest Glen RI NE",,  51.143645,-114.053977,,,0
7614,7614,"WB Harvest Hills DR @ Harvest Park GA NE",,  51.143388,-114.058055,,,0
7615,7615,"NB Harvest Hills DR @ Harvest Gold CI NE",,  51.144365,-114.060781,,,0
7616,7616,"WB Harvest Oak GA @ Harvest Hills DR NE",,  51.146982,-114.061101,,,0
7618,7618,"EB Somerset DR@ Somerset WY SW",,  50.900941,-114.085023,,,0
