route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
74-20573,2019DE-1BUSSA-Saturday-02,50189739,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189740,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189741,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189742,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189743,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189744,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189745,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189746,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189747,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189748,"TUSCANY",1,5567781,740010
74-20573,2019DE-1BUSSA-Saturday-02,50189749,"TUSCANY",1,5567781,740010
118-20573,2019DE-1BUSSA-Saturday-02,50189750,"HIDDEN VALLEY",0,5567787,1180018
88-20573,2019DE-1BUSSA-Saturday-02,50189751,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189752,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189753,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189754,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189755,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189756,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189757,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189758,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189759,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189760,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189761,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189762,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189763,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189764,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189765,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189766,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189767,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189768,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189769,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189770,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189771,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189772,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189773,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189774,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189775,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189776,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189777,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189778,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189779,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189780,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189781,"HARVEST HILLS",0,5567782,880010
88-20573,2019DE-1BUSSA-Saturday-02,50189782,"HARVEST HILLS",0,5567782,880010
169-20573,2019DE-1BUSSA-Saturday-02,50189783,"ROCKY RIDGE",0,5567803,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189784,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189785,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189786,"ROCKY RIDGE",0,5567803,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189787,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189788,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189789,"ROCKY RIDGE",0,5567803,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189790,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189791,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189792,"ROCKY RIDGE",0,5567803,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189793,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189794,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189795,"ROCKY RIDGE",0,5567803,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189796,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189797,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189798,"ROCKY RIDGE",0,5567803,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189799,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189800,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189801,"ROCKY RIDGE",0,5567803,1690003
158-20573,2019DE-1BUSSA-Saturday-02,50189802,"ROYAL OAK",0,5567673,1580011
169-20573,2019DE-1BUSSA-Saturday-02,50189803,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189804,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189805,"ROCKY RIDGE",0,5567803,1690003
158-20573,2019DE-1BUSSA-Saturday-02,50189806,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189807,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189808,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189809,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189810,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189811,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189812,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189813,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189814,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189815,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189816,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189817,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189818,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189819,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189820,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189821,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189822,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189823,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189824,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189825,"ROYAL OAK",0,5567803,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189826,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189827,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189828,"ROYAL OAK",0,5567674,1580011
169-20573,2019DE-1BUSSA-Saturday-02,50189829,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189830,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189831,"ROCKY RIDGE",0,5567674,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189832,"ROCKY RIDGE",0,5567673,1690003
169-20573,2019DE-1BUSSA-Saturday-02,50189833,"ROCKY RIDGE",0,5567674,1690003
158-20573,2019DE-1BUSSA-Saturday-02,50189834,"ROYAL OAK",0,5567674,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189835,"ROYAL OAK",0,5567673,1580011
158-20573,2019DE-1BUSSA-Saturday-02,50189836,"ROYAL OAK",0,5567674,1580011
2-20573,2019DE-1BUSSA-Saturday-02,50189837,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189838,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189839,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189840,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189841,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189842,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189843,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189844,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189845,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189846,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189847,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189848,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189849,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189850,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189851,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189852,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189853,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189854,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189855,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189856,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189857,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189858,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189859,"MT PLEASANT",0,5567786,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189860,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189861,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189862,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189863,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189864,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189865,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189866,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189867,"MT PLEASANT",0,5567784,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189868,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189869,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189870,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189871,"MT PLEASANT",0,5567783,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189872,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189873,"MT PLEASANT",0,5567790,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189874,"MT PLEASANT",0,5567785,20144
2-20573,2019DE-1BUSSA-Saturday-02,50189875,"MT PLEASANT",0,5567785,20144
60-20573,2019DE-1BUSSA-Saturday-02,50189876,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189877,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189878,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189879,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189880,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189881,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189882,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189883,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189884,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189885,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189886,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189887,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189888,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189889,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189890,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189891,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50189892,"MARTINDALE",0,5567795,600018
61-20573,2019DE-1BUSSA-Saturday-02,50189893,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189894,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189895,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189896,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189897,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189898,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189899,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189900,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189901,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189902,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189903,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189904,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189905,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189906,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189907,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189908,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189909,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189910,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189911,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189912,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189913,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189914,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189915,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189916,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189917,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189918,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189919,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189920,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189921,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189922,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189923,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189924,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189925,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189926,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189927,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189928,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189929,"TARADALE",1,5567788,610018
61-20573,2019DE-1BUSSA-Saturday-02,50189930,"TARADALE",1,5567788,610018
71-20573,2019DE-1BUSSA-Saturday-02,50189931,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189932,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189933,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189934,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189935,"TARADALE",0,5567791,710025
159-20573,2019DE-1BUSSA-Saturday-02,50189936,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189937,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189938,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189939,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189940,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189941,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189942,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189943,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189944,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189945,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189946,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50189947,"SADDLEBROOK",1,5567791,1590010
2-20573,2019DE-1BUSSA-Saturday-02,50189948,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189949,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189950,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189951,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189952,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189953,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189954,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189955,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189956,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189957,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189958,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189959,"MT PLEASANT",1,5567786,20140
2-20573,2019DE-1BUSSA-Saturday-02,50189960,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189961,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189962,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189963,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189964,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189965,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189966,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189967,"KILLARNEY 17 AV",1,5567786,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189968,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189969,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189970,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189971,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189972,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189973,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189974,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189975,"KILLARNEY 17 AV",1,5567784,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189976,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189977,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189978,"KILLARNEY 17 AV",1,5567783,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189979,"MT PLEASANT",1,5567783,20140
2-20573,2019DE-1BUSSA-Saturday-02,50189980,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189981,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189982,"KILLARNEY 17 AV",1,5567785,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189983,"KILLARNEY 17 AV",1,5567790,20134
2-20573,2019DE-1BUSSA-Saturday-02,50189984,"MT PLEASANT",1,5567785,20140
2-20573,2019DE-1BUSSA-Saturday-02,50189985,"KILLARNEY 17 AV",1,5567790,20134
71-20573,2019DE-1BUSSA-Saturday-02,50189986,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50189987,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50189988,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50189989,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189990,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189991,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189992,"TARADALE",0,5567791,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189993,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189994,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189995,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189996,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189997,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50189998,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50189999,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190000,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190001,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190002,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190003,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190004,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190005,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190006,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190007,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190008,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190009,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190010,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190011,"TARADALE",1,5567791,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190012,"TARADALE",1,5567789,710032
71-20573,2019DE-1BUSSA-Saturday-02,50190013,"TARADALE",1,5567791,710032
60-20573,2019DE-1BUSSA-Saturday-02,50190014,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190015,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190016,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190017,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190018,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190019,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190020,"MARTINDALE",0,5567795,600018
60-20573,2019DE-1BUSSA-Saturday-02,50190021,"MARTINDALE",0,5567795,600018
71-20573,2019DE-1BUSSA-Saturday-02,50190022,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50190023,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50190024,"TARADALE",0,5567789,710025
71-20573,2019DE-1BUSSA-Saturday-02,50190025,"TARADALE",0,5567789,710025
159-20573,2019DE-1BUSSA-Saturday-02,50190026,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190027,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190028,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190029,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190030,"SADDLEBROOK",1,5567791,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190031,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190032,"SADDLEBROOK",1,5567789,1590010
159-20573,2019DE-1BUSSA-Saturday-02,50190033,"SADDLEBROOK",1,5567789,1590010
